within_source_D,across_source_D,n_sources
0.6582092311647204,0.9998631079991659,3
1.0906845132509868,1.1955197254816692,3
0.7709592978159586,0.9409787654876709,3
0.8551923036575317,0.6197502613067627,3
0.7042940060297648,1.0863742033640544,3
0.466074373986986,1.1012808084487915,3
0.43095678753323025,1.037255048751831,3
0.8139056298467849,0.9435908794403076,3
0.6789902051289877,1.0685185194015503,3
0.8382256825764974,0.9515327612559,3
0.6024915178616842,1.1928551594416301,3
0.6952091852823893,1.1870684226353962,3
0.6339590152104696,1.0330406824747722,3
0.6995489199956259,0.9736350377400717,3
0.9289533992608389,0.7825931708017985,3
0.9029571082856921,0.72089417775472,3
0.6986816856596204,1.1372048060099285,3
0.6047619581222534,1.1220744450887044,3
0.8523621360460917,0.890730619430542,3
0.9421924683782791,1.0541963179906209,3
0.6396605610847473,0.9112480084101359,4
0.714477883444892,1.0294773578643799,3
0.6615163750118679,0.5781636238098145,3
0.7048041952980889,1.0218175649642944,3
0.41815399527549746,0.7017704248428345,4
0.7639976210064358,1.1806536316871643,3
0.7296321656968857,1.1556862990061443,3
0.7996813986036514,0.9489345153172811,3
0.6975108649995593,0.7067042986551921,3
0.5594813028971354,0.8970515727996826,3
0.9698176582654318,0.8598786195119222,3
0.6951314210891724,1.1657025416692097,3
0.7576562033759222,1.2880861560503643,3
0.6746168931325277,0.8913097381591797,3
1.251989566617542,0.8775491714477539,3
1.0570200747913783,0.9394892454147339,3
0.7752634816699557,1.0296361446380615,3
0.554120659828186,0.9172532558441162,3
0.7359087467193604,1.2042912642161052,3
0.8931664692031012,0.885296106338501,3
0.8060052196184794,1.0472445090611775,3
0.5828824573092991,0.7541281382242838,3
0.7530419826507568,0.8156623840332031,3
0.7231242656707764,1.2584405144055684,3
0.6952300920372918,1.1105667352676392,4
0.2411190668741862,0.9264974594116211,3
0.8392717573377823,1.0853630701700847,3
0.613479322857327,1.2665927410125732,3
0.6372746229171753,0.9558912913004557,3
0.7075235446294149,1.1649457216262817,3
0.11612811883290608,0.5598003069559734,3
0.98855060338974,0.9662196238835653,3
0.867146372795105,0.7929465770721436,3
0.8192832867304484,1.0952431360880535,3
0.6811912920739914,0.729636828104655,3
0.49358606338500977,0.8389672040939331,3
0.30202405386500886,0.7777854204177856,4
0.5691537062327067,0.8794216314951578,3
0.8512349393632678,0.9391996065775553,3
0.6327858103646172,0.7266090710957844,3
0.4377039141125149,0.9132703145345052,3
0.808833056026035,1.103154222170512,3
0.716256320476532,0.9430692990620931,3
0.7775786187913684,0.8751440842946371,3
0.8926892810397679,0.9880842765172323,3
0.9024801055590311,0.9202354749043783,3
0.641703340742323,0.998176097869873,3
0.5311436971028646,0.532852013905843,3
0.8170546293258667,0.7729651133219401,3
0.7313848733901978,0.8757530053456625,3
0.09357265631357829,0.1786724726359049,3
0.9428764979044596,0.966472307840983,3
0.5641385846667819,1.001267671585083,3
0.8768760098351372,1.009260932604472,3
0.7217510938644409,0.9727514982223511,3
0.7758853965335422,0.9551455974578857,3
0.74899955590566,0.7331967353820801,3
0.803416927655538,1.0602200826009114,3
0.9476788308885361,1.008601983388265,3
0.5935187339782715,0.8749980529149374,3
0.5871019098493787,1.0814930995305378,3
0.6768409543567233,1.2164851029713948,3
0.6861324575212268,0.9762194156646729,3
0.8043007055918375,0.9973777135213217,3
0.5025638341903687,0.9384739398956299,3
0.6479090717103747,0.557172139485677,3
0.4009644190470378,1.0930216312408447,3
0.8025501569112142,0.7509899139404297,3
0.5114626089731852,1.0552796920140584,3
0.6275666024949816,1.2220075925191243,3
0.7356506321165298,1.0337472359339397,3
0.7607254452175564,1.0513019164403279,3
0.5112060070037842,0.994562029838562,3
0.6923466126124064,0.9891018867492676,3
0.5404574606153699,1.2870814402898152,3
0.8531260159280564,1.0143839518229167,3
