compound,n_sources,raw_instability,ablated_instability
JCP2022_015122,5,1.0850148618978723,1.0836129417524751
JCP2022_015123,5,0.9141257566371082,0.9115001564246429
JCP2022_015140,5,0.9181908371668681,0.9278674393596474
JCP2022_015145,5,0.9241410936998212,0.9314791906258162
JCP2022_015146,5,0.987275584632371,0.9862083170003109
JCP2022_015150,5,0.9097445609199571,0.906471471508369
JCP2022_015154,5,0.9767398827635471,0.9705420583554886
JCP2022_015158,5,1.0956798802500285,1.0960996217249166
JCP2022_015163,5,0.7149263867159223,0.6945650152998948
JCP2022_015165,6,0.7522801619385199,0.756966393741302
JCP2022_015169,5,0.9290443261059071,0.9453207728525201
JCP2022_015171,5,1.0321834670282377,1.0337861098689616
JCP2022_015172,5,1.0210054018794654,1.0298259625497732
JCP2022_015174,7,1.0696298679611747,1.0702231186053344
JCP2022_015178,5,0.968199749819729,0.9642262373648783
JCP2022_015180,7,0.9496461422810737,0.9498729367644465
JCP2022_015184,5,1.0277813815707628,1.030199880765575
JCP2022_015191,5,1.0518503236258352,1.059340160164166
JCP2022_015196,5,0.654430319064043,0.6463759701004006
JCP2022_015201,5,0.8071634519525469,0.8032982553745025
JCP2022_015205,5,1.0549287101386937,1.0631486469879592
JCP2022_015207,5,0.9479368483551471,0.9451580747546908
JCP2022_015215,5,0.7339469538827004,0.7225067392233295
JCP2022_015220,5,0.8370277832686077,0.8404278918293369
JCP2022_015225,6,0.7646826166646358,0.7656658008553885
JCP2022_015226,5,0.9947226612768256,1.0039892272508526
JCP2022_015227,5,0.7802821058907868,0.776738924877894
JCP2022_015228,5,1.0193863177227258,1.010654974025516
JCP2022_015234,5,1.0268607960934413,1.0252897218073234
JCP2022_015235,5,0.9686338910758076,0.9773006936247638
JCP2022_015256,5,0.8952454917200016,0.8831885091500249
JCP2022_015259,7,0.9290683657469481,0.9722572044714134
JCP2022_015260,5,1.0554666843627691,1.0528313999436112
JCP2022_015261,5,1.096874285318819,1.1003397449468266
JCP2022_015263,5,1.027586027466822,1.032869631309094
JCP2022_015264,5,0.9313610154585015,0.9264082354392538
JCP2022_015265,5,0.7759557911143761,0.7820532778726422
JCP2022_015281,5,0.8909979995165122,0.8885119085120677
JCP2022_015284,5,0.9842283727141484,0.9826749956948782
JCP2022_015289,5,0.8794074790786425,0.886704226719152
JCP2022_015295,5,0.9190054768729929,0.9211009041540776
JCP2022_015296,5,0.8091567706369236,0.8035922972115771
JCP2022_015305,6,1.0030517712832838,1.0064968984312905
JCP2022_015306,5,1.087523447632792,1.085846726415699
JCP2022_015309,5,1.0531118905264991,1.0550627390387126
JCP2022_015311,5,0.8041081960074864,0.8054886060789003
JCP2022_015316,6,0.9024291091816555,0.8946368156912543
JCP2022_015321,8,0.9986043285476655,1.0174684387244746
JCP2022_015327,5,0.9598802411054488,0.9608638214970444
JCP2022_015330,6,0.7893210073632664,0.7746762955104969
JCP2022_015331,6,0.8299522271895782,0.8334952168858933
JCP2022_015340,5,0.8971654191132938,0.9009518261721567
JCP2022_015344,5,1.0298820181471704,1.0304216336339942
JCP2022_015350,5,0.9775835763196745,0.9905535032368395
JCP2022_015354,5,0.9981239853305961,1.0025366574881358
JCP2022_015355,5,0.8422836372049652,0.8505541921160669
JCP2022_015356,5,0.9528281822357343,0.9463407485395701
JCP2022_015358,5,0.7470861302913023,0.7505213323108361
JCP2022_015360,5,0.9015390014609163,0.901823828588279
JCP2022_015361,6,0.8998052964420757,0.9056238975186599
JCP2022_015369,5,0.9724020858025946,0.9768319362601988
JCP2022_015372,5,0.8257920791342299,0.836981821583737
JCP2022_015377,5,0.8236715575162339,0.8365319666940403
JCP2022_015391,5,1.0276273401860545,1.0258537737908402
JCP2022_015394,5,0.9719133206505274,0.9796514129511765
JCP2022_015401,5,1.0851507782632601,1.0882439820776422
JCP2022_015403,5,0.9773512459399082,0.9813694532476835
JCP2022_015405,5,1.037312384351584,1.0392175558224546
JCP2022_015408,5,0.8321041775082769,0.8270642322970485
JCP2022_015409,5,1.0450971177693529,1.0507516234440049
JCP2022_015416,5,1.002349292565217,1.0004943683073348
JCP2022_015422,5,1.0387130310920352,1.0358450482429826
JCP2022_015431,5,0.7917353364157501,0.7930655550894066
JCP2022_015436,7,0.7445454575245358,0.736573357723749
JCP2022_015445,5,0.9452336169136611,0.9532820011512314
JCP2022_015446,5,1.0736077555291454,1.0798588133086584
JCP2022_015450,5,0.9997400677270153,0.9994768917094482
JCP2022_015451,5,0.9860178878042276,0.9908259135802013
JCP2022_015455,5,1.1109462304518651,1.1160487288689904
JCP2022_015457,5,1.0539283165166462,1.0640583296435988
JCP2022_015459,5,0.9275139318717136,0.9177229513623641
JCP2022_015463,5,1.0371859447473861,1.0396870043668827
JCP2022_015483,5,1.042734067894218,1.0431651881557535
JCP2022_015487,5,0.9992434962222226,1.0052107779779713
JCP2022_015490,5,0.9907807072704107,0.9967819747568658
JCP2022_015495,5,0.9014537693068044,0.9121126871567592
JCP2022_015497,5,1.0180678026082661,1.0235734035859982
JCP2022_015501,5,1.0455797496305674,1.049732921104606
JCP2022_015503,5,1.0678428503993695,1.0684963283598696
JCP2022_015504,5,0.8443124065945968,0.8354203069946389
JCP2022_015509,5,0.9657135233738545,0.9599344507416432
JCP2022_015511,5,0.8656103500833255,0.8504183770412284
JCP2022_015525,5,1.0127470868151442,1.0156236839253951
JCP2022_015533,5,1.0134402942372538,1.0155839816959227
JCP2022_015534,5,0.864453722562275,0.8573183277820333
JCP2022_015537,5,1.0024888699395353,1.0062296198274379
JCP2022_015538,5,0.7295637577186744,0.7155741295487835
JCP2022_015541,5,0.9614825588498515,0.9606107921849988
JCP2022_015544,5,0.5281757653815078,0.528703887987828
JCP2022_015551,5,0.8360447082550311,0.8297734666929765
JCP2022_015556,5,1.0690107785553387,1.0767804832363097
JCP2022_015563,5,0.8792311477835171,0.8782655078338679
JCP2022_015570,5,1.055319551841969,1.0600738910965906
JCP2022_015573,5,0.9390547672052089,0.9317612659488285
JCP2022_015574,5,0.8563123919497735,0.8623022240694932
JCP2022_015575,5,0.8979598096726213,0.8959013509162879
JCP2022_015577,5,1.091240892488536,1.100040275822281
JCP2022_015581,5,0.9948504861878787,0.9925450554212049
JCP2022_015582,5,0.9250442525563068,0.9247170981030699
JCP2022_015587,5,1.0560132831274682,1.0526645265266998
JCP2022_015590,5,1.0550069563036026,1.052081435947921
JCP2022_015595,5,0.8976610598648505,0.8985146967748224
JCP2022_015606,5,0.9787624140541705,0.9729708640889188
JCP2022_015607,5,0.9203074843675556,0.9274049606189165
JCP2022_015621,5,1.0559721555379402,1.0556041832635827
JCP2022_015624,5,0.8562471308188617,0.8506160763586353
JCP2022_015629,5,0.8163619641325665,0.8116915008139507
JCP2022_015631,5,0.869716889655992,0.8578438353996622
JCP2022_015639,5,0.9223214493303742,0.9144974300978884
JCP2022_015645,5,0.44021258890634596,0.4545798419962974
JCP2022_015657,5,0.8275703637513271,0.8354668771330156
JCP2022_015659,5,0.7329321552280064,0.72785386294555
JCP2022_015662,5,1.1126948214628163,1.1201072859292178
JCP2022_015663,5,0.9762914142819176,0.976819823409888
JCP2022_015666,5,0.9660619418523416,0.9743042267324582
JCP2022_015675,5,0.7856952282409235,0.7797171481088557
JCP2022_015676,5,0.9090013222528126,0.9123046256938991
JCP2022_015684,5,0.9534311404924569,0.9366290362724168
JCP2022_015688,6,0.9963604948857724,0.996627485153101
JCP2022_015690,5,0.9512589844150067,0.9555821808360063
JCP2022_015691,5,0.9911887477172521,0.9917671574272073
JCP2022_015692,5,0.8299795986583366,0.8363357391020033
JCP2022_015702,5,0.8288456917107602,0.8230268035171923
JCP2022_015705,5,0.8953195583331605,0.8937189911261492
JCP2022_015706,5,0.8680864688488266,0.8704794902708876
JCP2022_015713,5,0.9586357495523117,0.9620617596690391
JCP2022_015720,5,0.3453667979060041,0.3413517375781655
JCP2022_015721,5,1.0688083606948449,1.0684874016838959
JCP2022_015725,5,0.9451878824917961,0.9479646316705731
JCP2022_015727,5,0.9550658484332737,0.9532560358014708
JCP2022_015728,5,1.0309311068540956,1.031983229809771
JCP2022_015730,5,0.9797811229666146,0.9715921015544449
JCP2022_015737,5,1.0293603768351607,1.033558958572179
JCP2022_015743,5,0.3316130109351093,0.31981427663547746
JCP2022_015744,5,0.9235237448737001,0.9232984769725372
JCP2022_015746,5,1.0276985783256227,1.0376460168288335
JCP2022_015747,5,1.1041800305301732,1.1099321767861994
JCP2022_015754,5,1.044180222458277,1.0475950180490299
JCP2022_015758,5,0.7366130752927594,0.7378938280868992
JCP2022_015763,5,0.6879985787016156,0.6737150963306751
JCP2022_015775,5,1.0072512880670572,1.0131693495175456
JCP2022_015776,5,0.7389948020669024,0.7347739630766033
JCP2022_015780,5,0.8990802721733526,0.897291732253057
JCP2022_015783,5,0.8900487945030984,0.881564655617193
JCP2022_015786,6,0.8281944369822677,0.82626539136073
JCP2022_015799,5,0.9550226006654214,0.9647568838566246
JCP2022_015804,5,0.9532207898004091,0.9459690559305757
JCP2022_015808,5,0.9426305285166218,0.9446037137782177
JCP2022_015809,5,0.6485625993084299,0.6365839604272002
JCP2022_015812,5,1.0164554721860344,1.0224112976702022
JCP2022_015819,5,1.0090496255848498,1.004834510672302
JCP2022_015827,5,0.8772186654435038,0.8771294887160332
JCP2022_015830,5,0.9385319210337882,0.9341204395821707
JCP2022_015831,5,0.9932342757595597,0.9924878190965576
JCP2022_015832,5,0.7336558195027414,0.7160517662039347
JCP2022_015833,5,1.0195385197441018,1.016765411546213
JCP2022_015836,5,0.9365274986648486,0.9358929584605529
JCP2022_015838,5,0.9715693340725963,0.9783648061587741
JCP2022_015848,6,0.9152747369223154,0.9197802525224891
JCP2022_015849,5,0.672525745356913,0.6613878039224235
JCP2022_015855,6,0.9099249748921533,0.914899482158057
JCP2022_015869,5,0.987724123652997,0.9894920124960621
JCP2022_015873,9,1.0032299400513696,1.0026866237769978
JCP2022_015883,5,0.8017152493223891,0.7880425236402896
JCP2022_015887,5,0.978027659284735,0.9795020684944897
JCP2022_015892,5,0.9990649550308504,1.001081317480008
JCP2022_015896,5,0.3814634618850693,0.39817772410300145
JCP2022_015897,5,0.3019534461785721,0.29727263653908076
JCP2022_015900,5,1.0587663665615141,1.0657446881453219
JCP2022_015901,5,0.9542502695155985,0.9569187515595787
JCP2022_015911,5,0.8221764290615139,0.8203741258004469
JCP2022_015914,5,0.9716274634889229,0.9843745533506981
JCP2022_015917,5,0.9365899585765172,0.9402981595976031
JCP2022_015923,6,0.8358803194116474,0.8436526570729928
JCP2022_015927,5,1.1112858070121687,1.1203509521332042
JCP2022_015928,5,0.6677988673097278,0.6598119121015907
JCP2022_015938,5,1.0093983652069356,1.0162610275810238
JCP2022_015940,5,0.9978681830265242,1.0054271810248427
JCP2022_015943,5,0.9719757414974542,0.9940545159758699
JCP2022_015944,5,1.0075327274637866,1.0055489065172312
JCP2022_015945,5,0.8690501580999699,0.8633721411936721
JCP2022_015946,5,0.5707301131177341,0.5505865214797655
JCP2022_015951,5,0.9754255822372344,0.9824952113302987
JCP2022_015953,5,1.0620339211550605,1.0640454555615955
JCP2022_015956,5,0.9624819233349822,0.9645784265215712
JCP2022_015959,5,0.8656657571378965,0.8737644551707383
JCP2022_015966,5,1.0101238055007404,1.0076121691257136
JCP2022_015968,5,0.9727115228456603,0.9729230222786557
JCP2022_015974,5,0.9310126788295523,0.944769349705931
JCP2022_015975,5,1.0313561733423118,1.029556054723128
JCP2022_015978,5,0.8650208410405934,0.8616032283621411
JCP2022_015985,5,0.9287301359921323,0.9311888594001893
JCP2022_015988,6,0.9913094107102579,0.9898417369942586
JCP2022_015990,5,1.1016270586556243,1.1093679711621989
JCP2022_015991,5,0.9605107371851795,0.9546502650235309
JCP2022_015994,5,0.9038266180249482,0.8946188250182064
JCP2022_015998,5,0.919908196573969,0.9221958032246877
JCP2022_016002,5,0.941808696750571,0.9342833332346627
JCP2022_016011,5,0.7483874038158043,0.7427647975896857
JCP2022_016017,5,0.6033243164288714,0.5945297961320704
JCP2022_016024,5,0.792992942735979,0.7946217895269876
JCP2022_016026,5,1.025792889720955,1.0373308328530888
JCP2022_016031,5,1.0693964581120896,1.0755664947444656
JCP2022_016033,5,0.9221297502402868,0.9372973676286328
JCP2022_016044,5,1.0154206219695603,1.0145190778812418
JCP2022_016045,5,0.8823109833262381,0.8766731976559788
JCP2022_016046,5,0.6950927242436402,0.6929272974670025
JCP2022_016053,5,1.018455569550554,1.0169850388423147
JCP2022_016057,5,0.7918630843028994,0.7808991165496065
JCP2022_016059,5,1.0160660936624324,1.0249487108903683
JCP2022_016060,6,1.0450703427366765,1.0428190111336701
JCP2022_016064,5,0.976099672749888,0.9934840627644164
JCP2022_016070,5,1.034499608835843,1.0396014588460285
JCP2022_016072,5,0.7723451049918884,0.7777475948824895
JCP2022_016074,5,0.8490824191944265,0.8432865445634705
JCP2022_016078,5,0.8152309815353125,0.8078198095426777
JCP2022_016081,5,0.8320311804148766,0.8286149329568087
JCP2022_016086,5,1.0249512943901515,1.0272099853015693
JCP2022_016092,5,1.012542139456616,1.0159793693247263
JCP2022_016094,6,1.0464601777155507,1.0488952684841968
JCP2022_016097,5,1.024101322961409,1.0232353078938479
JCP2022_016109,5,0.8295537749564659,0.8268879589920252
JCP2022_016111,5,0.7462143623810056,0.7488888356720694
JCP2022_016116,5,0.8003227692018016,0.7954728417462287
JCP2022_016117,5,0.7903283407465584,0.793608668039458
JCP2022_016118,5,0.9521669017747139,0.9554567758129342
JCP2022_016132,5,0.967769245427661,0.9631694280578602
JCP2022_016135,5,0.8367900305706348,0.8503477710220995
JCP2022_016139,5,1.0452502424887162,1.0445016961852769
JCP2022_016142,5,1.08743127879874,1.090489280113553
JCP2022_016144,5,1.0205692890554932,1.0262674756193904
JCP2022_016149,5,1.0841362235454666,1.1069645406855682
JCP2022_016157,5,0.9472653214636255,0.9510495995193602
JCP2022_016162,6,0.791327081605217,0.7865161326227164
JCP2022_016163,5,0.9250024384858212,0.9132705141370318
JCP2022_016170,5,0.8872151481244384,0.8825203999799829
JCP2022_016171,5,1.0213551109464718,1.0296669164196741
JCP2022_016173,5,1.0472166755253776,1.050847747854291
JCP2022_016176,5,1.0575681247429596,1.066919131326842
JCP2022_016177,5,0.9440104524848143,0.9437546615919369
JCP2022_016179,5,0.9359669263742243,0.9374996495424539
JCP2022_016184,5,1.0895804281648112,1.0857350436060116
JCP2022_016198,5,0.946632687488999,0.9519049985087473
JCP2022_016199,5,0.9090412352842752,0.8998025963810914
JCP2022_016207,5,0.9435150169516773,0.9546274887487025
JCP2022_016215,5,0.828145347301635,0.8116412572834992
JCP2022_016218,5,0.8529956711956338,0.8484576854567625
JCP2022_016223,5,0.9281848919646061,0.9143550676426545
JCP2022_016225,5,0.892376574964639,0.8996018746131355
JCP2022_016227,5,0.43137307848733497,0.43269857272452406
JCP2022_016228,5,0.8900012224697222,0.8914850769763171
JCP2022_016229,5,1.0950045556533718,1.1010131128876475
JCP2022_016230,5,1.0360463063974203,1.0318520541716798
JCP2022_016232,5,0.9644107038166149,0.972120167266272
JCP2022_016243,5,1.0598026116354373,1.0560453651546378
JCP2022_016248,5,0.8729306451394958,0.87960093355347
JCP2022_016253,5,0.9672934960319068,0.9731553518035657
JCP2022_016257,5,0.7539402870789379,0.7575985179966239
JCP2022_016263,5,0.9705604393613853,0.9673440841441241
JCP2022_016265,5,0.923745664264845,0.9193333510101191
JCP2022_016273,5,0.9915671581932968,0.989248907760966
JCP2022_016277,5,0.9885535596466121,0.9797869761918166
JCP2022_016295,5,0.9678889119809811,0.9744014569516304
JCP2022_016298,5,1.057125395846385,1.0639189673276594
JCP2022_016300,5,1.0935997773524104,1.0966871566559282
JCP2022_016306,5,0.9557362348506449,0.950468793359845
JCP2022_016311,5,0.9767092619672388,0.9759486375468102
JCP2022_016318,5,1.1082291704092933,1.1134839674276076
JCP2022_016320,5,0.890139952543319,0.8879401115384405
JCP2022_016329,5,0.8302033882505716,0.8079577081300667
JCP2022_016339,5,1.026609635958863,1.0367259570282215
JCP2022_016344,5,1.0085967071618354,0.9977183167079733
JCP2022_016354,5,0.9841055186568826,1.0031939116329516
JCP2022_016355,5,0.8472667203049336,0.8419547570195866
JCP2022_016358,5,1.0542083445781676,1.063144668254315
JCP2022_016379,5,1.0396874611997875,1.0525898126000446
JCP2022_016383,5,0.849821450804152,0.8329266881910646
JCP2022_016389,5,0.6023127375786544,0.6005722603411464
JCP2022_016391,5,1.0122312758057934,1.0124085107397052
JCP2022_016393,5,1.0481895444100895,1.048168069592271
JCP2022_016402,5,0.8237064799210451,0.8209516645212652
JCP2022_016403,5,0.746735210728613,0.7592454754416116
JCP2022_016404,5,0.9580600760022644,0.9569485674034923
JCP2022_016409,5,0.9757761538412719,0.9835276885494608
JCP2022_016410,5,0.9711125669055659,0.9711178371245357
JCP2022_016424,5,0.9703605440842216,0.9782886585197323
JCP2022_016426,5,0.7736121441693061,0.7893255145710256
JCP2022_016431,5,0.9693299246681162,0.9650343415757419
JCP2022_016432,5,0.9989659850316633,1.0043362868526255
JCP2022_016433,5,0.9762469642597493,0.9791942760889104
JCP2022_016434,5,0.7803202538790786,0.78897378913432
JCP2022_016435,5,0.8767040471317784,0.878556830758746
JCP2022_016445,5,1.0369776956060763,1.0412432349769722
JCP2022_016450,5,1.0062090425731778,1.0079296802899678
JCP2022_016452,5,0.9994088684190148,1.0201514169386188
JCP2022_016457,5,0.8747542331938425,0.877616699507769
JCP2022_016467,5,0.8293428413190128,0.8187503195937897
JCP2022_016468,5,0.9547990031801594,0.948473349513108
JCP2022_016484,5,0.9892824327788932,0.9974665931018888
JCP2022_016492,5,1.037103834800527,1.0410118592458486
JCP2022_016497,5,0.9033452198565245,0.9176277673760052
JCP2022_016506,5,0.9293827405838467,0.9281982305259514
JCP2022_016508,5,0.8387476984302443,0.8274060547514953
JCP2022_016509,5,0.95866360456063,0.9692770320713499
JCP2022_016510,5,1.1077689701261257,1.1150584091793492
JCP2022_016511,5,0.6612307900396708,0.6473726932051317
JCP2022_016515,6,1.0125472491226333,1.0089266467750113
JCP2022_016517,5,0.8329146812183945,0.8376988730509375
JCP2022_016534,5,1.005947940508074,1.0034619180339421
JCP2022_016546,5,1.0168861092919346,1.0187934198004307
JCP2022_016549,5,0.4741659995917098,0.46262254572251016
JCP2022_016553,5,0.9358424601909556,0.9333603978266243
JCP2022_016555,5,0.9066106267400226,0.90199503216544
JCP2022_016565,5,0.9320361927027897,0.9295508925040626
JCP2022_016577,5,1.0040625526527913,1.0019593007561949
JCP2022_016581,5,0.918047771627764,0.9079537597595011
JCP2022_016587,5,1.0187769624967988,1.0162991822017817
JCP2022_016595,5,1.0246130146016028,1.026863642388159
JCP2022_016600,5,1.0770314820364426,1.0860833558261664
JCP2022_016603,5,0.9916482607923965,0.9936812161880968
JCP2022_016607,5,0.4026121294919536,0.3877325467184999
JCP2022_016613,5,1.0445363735320359,1.0512733758931567
JCP2022_016614,5,0.9814350923432086,0.9821974002555206
JCP2022_016618,7,0.9613041207887238,0.9632745079298489
JCP2022_016621,5,0.8175580309974001,0.8318079133502099
JCP2022_016633,5,0.918426098339693,0.9211766932345221
JCP2022_016637,5,1.0742756677050727,1.0723340540996646
JCP2022_016640,5,1.0532914859257054,1.0536704663610557
JCP2022_016644,6,0.8100576864862172,0.7956269625330129
JCP2022_016650,5,0.898115798281155,0.8995801711293534
JCP2022_016652,5,0.7982149565505766,0.786124884773397
JCP2022_016653,5,0.9499159130714029,0.9564954938021287
JCP2022_016654,5,0.7106918703973163,0.6945329636183508
JCP2022_016658,5,0.6889468819441124,0.6759044820603741
JCP2022_016660,5,1.102308570651172,1.1046705682567997
JCP2022_016662,5,0.9842899759363739,0.980645029259341
JCP2022_016675,6,0.8624273699603568,0.8584509179961364
JCP2022_016704,5,1.0225168200084285,1.029744650675896
JCP2022_016708,5,0.720149450674135,0.7209442839773545
JCP2022_016714,5,1.005993261857775,1.0051756095536593
JCP2022_016721,5,0.7457824381648865,0.7371968386369501
JCP2022_016725,5,0.9703079959281986,0.9769869088347113
JCP2022_016727,5,0.9426324093301522,0.9469862351679347
JCP2022_016729,5,0.9479829293378642,0.9438074460514629
JCP2022_016737,6,0.9650472793733551,0.9558341412518481
JCP2022_016739,5,0.9028532653908375,0.8950876607125894
JCP2022_016743,5,0.9526913784880287,0.9477143556472318
JCP2022_016750,5,0.8985998919115782,0.8958486865591119
JCP2022_016753,5,1.0099613900277638,1.0136705927480947
JCP2022_016764,5,0.9086090017863115,0.9095807190091698
JCP2022_016771,5,0.9290774796914644,0.9248701316551541
JCP2022_016779,5,1.0296171384775616,1.0291811794860457
JCP2022_016785,5,0.933713748906968,0.9284027059843624
JCP2022_016786,5,1.0260658259668398,1.0342241116409483
JCP2022_016788,5,1.052714460907315,1.0522875379704444
JCP2022_016791,5,0.8130764139768392,0.8359959477742808
JCP2022_016794,5,0.9519177626509344,0.9526687882782662
JCP2022_016807,5,0.9381369330661998,0.9287860870856675
JCP2022_016818,5,1.0215256121238994,1.0188089113298955
JCP2022_016825,5,0.9370274388974501,0.9429295594913583
JCP2022_016826,5,1.064410936972327,1.0640810551684987
JCP2022_016827,5,1.0455536205549745,1.0466069807661271
JCP2022_016829,5,0.973352313892141,0.9695373796932778
JCP2022_016838,5,0.9288294887450547,0.9235521560113167
JCP2022_016842,5,0.8370109310433276,0.8432386349854702
JCP2022_016849,5,0.9402731675455192,0.9404176660514263
JCP2022_016858,5,0.957115236188846,0.9472790048848612
JCP2022_016867,6,1.0292119001758318,1.0267331741420587
JCP2022_016868,5,1.054808003387789,1.054135106231141
JCP2022_016869,5,0.8021667532288361,0.8062525856395149
JCP2022_016871,5,0.7029343588964234,0.7181608913263899
JCP2022_016873,5,1.054986123773108,1.0608727595703868
JCP2022_016880,5,0.9234080743019503,0.9282525905463859
JCP2022_016888,5,0.4196360395549096,0.4161141197885796
JCP2022_016893,5,0.9209291155353023,0.915121433318692
JCP2022_016895,5,1.0336482877633693,1.0403294745097602
JCP2022_016898,5,0.9739094670081417,0.9840462649627963
JCP2022_016907,5,0.8949754173519331,0.8865659673960838
JCP2022_016916,5,0.9942716178230813,0.9947546163592966
JCP2022_016938,5,1.0488652812950736,1.050837807223654
JCP2022_016939,5,1.0279985857888208,1.030689984162711
JCP2022_016947,5,0.7636198413034379,0.7809303477716616
JCP2022_016950,5,0.6927144630741195,0.7093382554618518
JCP2022_016951,5,0.9565970367341732,0.9622840407265807
JCP2022_016955,5,0.9093180518643141,0.8892324728552924
JCP2022_016958,5,1.0518066298856539,1.0529563630458187
JCP2022_016971,5,0.7594484329627263,0.763493052370378
JCP2022_016976,5,0.8827136047976898,0.8765922295255255
JCP2022_016981,5,1.0420649581749175,1.0385385591256537
JCP2022_016983,6,0.9174321702312191,0.9126657034789748
JCP2022_016986,5,1.006269983470322,1.0109172426659636
JCP2022_016993,5,0.8851119066767992,0.8817762659110465
JCP2022_016994,5,1.0073481907342907,1.0143711794081527
JCP2022_016995,5,0.9090679409431041,0.9057678471787848
JCP2022_017000,5,0.8748373014970708,0.8770530416069406
JCP2022_017002,5,0.635027284107731,0.617404450572588
JCP2022_017010,5,0.9345200266247602,0.9345499000003114
JCP2022_017011,5,1.0122969338450416,1.0129879147561827
JCP2022_017017,5,1.0338301706512698,1.042589506683244
JCP2022_017038,5,0.9480936838112626,0.9484975739812325
JCP2022_017041,5,0.8199065186617979,0.8164587596412384
JCP2022_017046,5,1.016736334241176,1.0108653483533678
JCP2022_017048,5,0.7059847179235026,0.7148544446438413
JCP2022_017056,5,0.9775254598811839,0.9744725066798058
JCP2022_017057,5,0.8004478755777062,0.7939677672846319
JCP2022_017067,5,0.7942696543657435,0.7885247887643809
JCP2022_017070,5,0.882160043726035,0.8809531530041694
JCP2022_017076,5,0.8788038119751219,0.8726484436453374
JCP2022_017078,5,0.3978700244926976,0.39407485410030785
JCP2022_017082,5,0.874085524592184,0.8628284850010931
JCP2022_017083,5,0.3469357009374864,0.33915985381408764
JCP2022_017084,5,0.9304051744016678,0.9248169905053067
JCP2022_017094,5,0.9552442676700565,0.9601371313724884
JCP2022_017096,5,1.0827656145739526,1.0883510661128162
JCP2022_017099,5,0.9735300292726567,0.987545177750506
JCP2022_017100,5,0.9942195417855241,0.9958060802889337
JCP2022_017101,5,0.8189752458795658,0.8137465468553813
JCP2022_017104,5,0.9678178095755954,0.962051988912516
JCP2022_017109,5,1.0357505639461744,1.0376793589125468
JCP2022_017123,5,0.9724816892873269,0.968966010645267
JCP2022_017127,5,0.8818110970234113,0.8850160682230886
JCP2022_017128,5,0.9903024458147607,0.9946277664608664
JCP2022_017130,5,1.0111265585277969,1.0239603829656014
JCP2022_017140,5,0.7528045099243336,0.7482036499066949
JCP2022_017149,5,0.9968440823200406,1.0016343739718176
JCP2022_017151,5,0.9549128795636095,0.9547626264932563
JCP2022_017161,5,1.0372545210082382,1.0504151289813533
JCP2022_017165,5,0.9530893052368486,0.9542438549245439
JCP2022_017174,5,1.0331597291463552,1.030592315822541
JCP2022_017178,5,0.9935625647124339,1.0029117336103361
JCP2022_017186,5,0.9546735282565894,0.9488237203652555
JCP2022_017191,5,1.0493713355284353,1.0485771448238583
JCP2022_017192,5,0.8516515525337385,0.8441406847351228
JCP2022_017193,5,1.013393558365333,1.0235467650076708
JCP2022_017200,5,0.82849788806948,0.8344797570573785
JCP2022_017205,5,0.9068143275615382,0.9177370469191717
JCP2022_017207,5,0.9329341231981999,0.9333907607903076
JCP2022_017213,5,0.8105331233588522,0.8143834523228247
JCP2022_017214,6,0.9941865918528436,1.000957275860085
JCP2022_017215,5,1.0645167525279964,1.080173877077102
JCP2022_017224,6,0.9369561348863282,0.9488084371501964
JCP2022_017239,5,1.0959723658796334,1.1033923696099925
JCP2022_017243,5,0.8803054177347908,0.8839358784091884
JCP2022_017246,5,0.934619159439089,0.9337780109553008
JCP2022_017247,5,0.9559944662290778,0.9550093589780921
JCP2022_017250,5,1.0812280388532711,1.0852829015394612
JCP2022_017252,5,1.0529995318533087,1.046623961883752
JCP2022_017260,6,1.0746048966846689,1.077876475899922
JCP2022_017265,5,1.0559492703693036,1.056597593098031
JCP2022_017268,5,0.7650462059541571,0.7647723880448793
JCP2022_017272,5,0.9476207728190599,0.9416161305277703
JCP2022_017277,5,1.076815110275709,1.0983888819424958
JCP2022_017283,5,0.8418692577400916,0.8391378304802759
JCP2022_017294,5,0.6582463735182891,0.6590122132480614
JCP2022_017296,5,0.9534220172440266,0.956458481772267
JCP2022_017298,5,0.9664308229583604,0.9735708886116179
JCP2022_017305,5,0.7379375397831187,0.7477662051524928
JCP2022_017308,5,1.0224601108958447,1.0282099160135592
JCP2022_017313,5,0.9759202207263151,0.9740215008388312
JCP2022_017320,5,1.0085250285504275,1.0172998994583335
JCP2022_017325,5,0.9862498954149893,0.9943613540511229
JCP2022_017327,5,1.0407917077470674,1.0526140758297413
JCP2022_017328,5,0.670141207277093,0.6480699757630097
JCP2022_017334,5,0.9655130041107282,0.9839958330532166
JCP2022_017337,5,1.0019437629537462,1.0108051923099124
JCP2022_017339,5,0.8998465034017112,0.8932814980305239
JCP2022_017349,6,0.39913514201738043,0.3869007611449985
JCP2022_017357,5,1.0339855134225173,1.034265044777511
JCP2022_017361,5,0.859211725873262,0.8600944738453465
JCP2022_017368,5,1.0065193583698662,1.0104234020287386
JCP2022_017370,5,0.9455171885235264,0.9453505302441341
JCP2022_017372,6,1.0279521348948235,1.0237827653161957
JCP2022_017375,5,1.0035803189584047,1.006463969786482
JCP2022_017379,5,1.0308652477964444,1.0295703030318948
JCP2022_017381,5,1.0230127938291904,1.0387754674524916
JCP2022_017382,5,0.8797124363667271,0.8801654791645587
